rank,cluster,risk_tier,risk_score,top_junction,violation_count,avg_priority,peak_hour,peak_day_name,peak_weekend_frac,top_vehicle,center_lat,center_lon,recommended_action,display_name
746,196,🟡 MEDIUM,2.46,BTP010 - Rajajinagar Entrance,24,2.0,1,Tue,0.2916666666666667,SCOOTER,12.982548841666665,77.5601491375,Patrol alert Tues 1:00–3:00. Focus: SCOOTER.,Rajajinagar Entrance
747,854,🟡 MEDIUM,2.45,No Junction,14,2.357142857142857,2,Wed,0.1428571428571428,CAR,13.057668328571427,77.54645574285715,Patrol alert Weds 2:00–4:00. Focus: CAR.,Jalahalli — Road Segment
748,470,🟡 MEDIUM,2.45,No Junction,30,2.1,0,Wed,0.3666666666666666,CAR,12.974362256666666,77.61090289666666,Patrol alert Weds 0:00–2:00. Focus: CAR.,Ashok Nagar — Road Segment
749,843,🟡 MEDIUM,2.44,No Junction,22,2.090909090909091,4,Sat,0.8181818181818182,MOTOR CYCLE,12.987951068181816,77.52033473636364,Patrol alert Sats 4:00–6:00. Focus: MOTOR CYCLE.,Kamakshipalya — Road Segment
750,383,🟡 MEDIUM,2.44,No Junction,22,2.090909090909091,2,Tue,0.0909090909090909,CAR,12.992584454545456,77.65997386363637,Patrol alert Tues 2:00–4:00. Focus: CAR.,Banaswadi — Road Segment
751,629,🟡 MEDIUM,2.44,No Junction,22,2.090909090909091,0,Sun,0.6818181818181818,CAR,13.00453374090909,77.71007133636364,Patrol alert Suns 0:00–2:00. Focus: CAR.,K.R. Pura — Road Segment
752,555,🟡 MEDIUM,2.4,BTP076 - Hudson Circle,23,2.0,0,Mon,0.3043478260869565,CAR,12.968866826086956,77.59011269130434,Patrol alert Mons 0:00–2:00. Focus: CAR.,Hudson Circle
753,410,🟡 MEDIUM,2.4,BTP142 - Lower Agram Road Junction,23,2.0,21,Tue,0.0869565217391304,CAR,12.96151412173913,77.61567342608696,Patrol alert Tues 21:00–23:00. Focus: CAR.,Lower Agram Road Junction
754,666,🟡 MEDIUM,2.38,BTP091 - Sirsi Circle,17,2.1176470588235294,21,Sat,0.9411764705882352,SCOOTER,12.96107954117647,77.56000744705882,Patrol alert Sats 21:00–23:00. Focus: SCOOTER.,Sirsi Circle
755,773,🟡 MEDIUM,2.35,No Junction,15,2.8,2,Sat,0.6666666666666666,CAR,12.943697153333334,77.58598985333333,Patrol alert Sats 2:00–4:00. Focus: CAR.,Wilson Garden — Road Segment
756,842,🟡 MEDIUM,2.34,BTP057 - Anand Rao Junction,15,2.066666666666667,4,Fri,0.3333333333333333,CAR,12.982147886666668,77.57460652,Patrol alert Fris 4:00–6:00. Focus: CAR.,Anand Rao Junction
757,809,🟡 MEDIUM,2.33,No Junction,16,2.5625,0,Thu,0.0,CAR,13.00890565,77.58038861875,Patrol alert Thus 0:00–2:00. Focus: CAR.,Sadashivanagar — Road Segment
758,725,🟡 MEDIUM,2.32,No Junction,13,2.230769230769231,22,Sat,0.6923076923076923,CAR,13.009253923076924,77.57118682307693,Patrol alert Sats 22:00–24:00. Focus: CAR.,Malleshwaram — Road Segment
759,263,🟡 MEDIUM,2.31,No Junction,20,2.1,5,Fri,0.2,CAR,12.92184737,77.64513061,Patrol alert Fris 5:00–7:00. Focus: CAR.,HSR Layout — Road Segment
760,682,🟡 MEDIUM,2.3,No Junction,15,2.7333333333333334,6,Fri,0.2666666666666666,CAR,13.063995733333334,77.6508582,Patrol alert Fris 6:00–8:00. Focus: CAR.,Hennuru — Road Segment
761,778,🟡 MEDIUM,2.29,No Junction,26,2.0384615384615383,4,Sat,0.3076923076923077,CAR,12.96724558076923,77.60869767692307,Patrol alert Sats 4:00–6:00. Focus: CAR.,Ashok Nagar — Road Segment
762,674,🟡 MEDIUM,2.27,No Junction,17,2.411764705882353,4,Sun,0.5294117647058824,CAR,12.90981375882353,77.68719387647059,Patrol alert Suns 4:00–6:00. Focus: CAR.,Bellandur — Road Segment
763,296,🟡 MEDIUM,2.24,No Junction,39,2.0,2,Mon,0.2564102564102564,CAR,13.00233066263588,77.7571892905584,Patrol alert Mons 2:00–4:00. Focus: CAR.,Mahadevapura — Road Segment
764,426,🟡 MEDIUM,2.18,No Junction,15,2.6,3,Sun,0.6666666666666666,CAR,12.993626306666666,77.56810756,Patrol alert Suns 3:00–5:00. Focus: CAR.,Sheshadripuram — Road Segment
765,720,🟡 MEDIUM,2.18,No Junction,24,2.0416666666666665,4,Sat,0.4583333333333333,MOTOR CYCLE,12.9117472375,77.6822276625,Patrol alert Sats 4:00–6:00. Focus: MOTOR CYCLE.,Bellandur — Road Segment
766,251,🟡 MEDIUM,2.14,No Junction,23,2.0434782608695654,23,Fri,0.1304347826086956,MOTOR CYCLE,12.913754704347827,77.66653584347827,Patrol alert Fris 23:00–25:00. Focus: MOTOR CYCLE.,Bellandur — Road Segment
767,848,🟡 MEDIUM,2.12,No Junction,36,2.0,0,Sun,0.5555555555555556,SCOOTER,13.066921327777775,77.59429515833334,Patrol alert Suns 0:00–2:00. Focus: SCOOTER.,Hebbala — Road Segment
768,839,🟡 MEDIUM,2.08,No Junction,35,2.0,22,Wed,0.0,CAR,12.999539151428571,77.5970853142857,Patrol alert Weds 22:00–24:00. Focus: CAR.,R.T. Nagar — Road Segment
769,559,🟡 MEDIUM,2.07,No Junction,17,2.1176470588235294,5,Thu,0.4117647058823529,SCOOTER,12.919282976470589,77.65170548235294,Patrol alert Thus 5:00–7:00. Focus: SCOOTER.,HSR Layout — Road Segment
770,330,🟡 MEDIUM,2.07,No Junction,17,2.1176470588235294,6,Tue,0.0,SCOOTER,13.069684011764704,77.58530148235295,Patrol alert Tues 6:00–8:00. Focus: SCOOTER.,Kodigehalli — Road Segment
771,500,🟡 MEDIUM,2.07,No Junction,17,2.1176470588235294,5,Sat,0.8823529411764706,MOTOR CYCLE,13.058059311764705,77.5878034,Patrol alert Sats 5:00–7:00. Focus: MOTOR CYCLE.,Kodigehalli — Road Segment
772,518,🟡 MEDIUM,2.05,No Junction,22,2.136363636363636,1,Thu,0.2272727272727272,CAR,12.993260154545451,77.59589173181818,Patrol alert Thus 1:00–3:00. Focus: CAR.,High ground — Road Segment
773,419,🟡 MEDIUM,2.01,No Junction,33,2.0,6,Thu,0.303030303030303,CAR,12.992627984848486,77.61210093939394,Patrol alert Thus 6:00–8:00. Focus: CAR.,Pulikeshinagar(F.Town) — Road Segment
774,651,🟡 MEDIUM,2.01,No Junction,11,2.1818181818181817,2,Mon,0.1818181818181818,CAR,13.028475490909091,77.58624163636364,Patrol alert Mons 2:00–4:00. Focus: CAR.,Kodigehalli — Road Segment
775,252,🟢 LOW,1.97,No Junction,21,2.047619047619047,1,Tue,0.238095238095238,CAR,12.893334814285714,77.5988900047619,Monitor via CCTV. Spot check Tues.,J.P. Nagar — Road Segment
776,770,🟢 LOW,1.96,BTP063 - Siddalingaiah Circle,19,2.0,22,Wed,0.0,TEMPO,12.974525731578948,77.59656301578947,Monitor via CCTV. Spot check Weds.,Siddalingaiah Circle
777,626,🟢 LOW,1.96,BTP215 - Vanivillas Junction,19,2.0,6,Fri,0.4736842105263157,CAR,12.946002789473685,77.56651752631579,Monitor via CCTV. Spot check Fris.,Vanivillas Junction
778,707,🟢 LOW,1.96,BTP212 - Minto Junction,19,2.0,6,Sat,0.5263157894736842,CAR,12.960559252631578,77.57099133684211,Monitor via CCTV. Spot check Sats.,Minto Junction
779,630,🟢 LOW,1.92,No Junction,31,2.0,21,Mon,0.2580645161290322,CAR,12.879786551612902,77.64534148387096,Monitor via CCTV. Spot check Mons.,Hulimavu — Road Segment
780,852,🟢 LOW,1.92,No Junction,31,2.0,2,Thu,0.0,CAR,13.016740577419354,77.59081680645161,Monitor via CCTV. Spot check Thus.,R.T. Nagar — Road Segment
781,595,🟢 LOW,1.9,No Junction,20,2.05,21,Tue,0.25,CAR,12.975014705,77.621601845,Monitor via CCTV. Spot check Tues.,Halasur — Road Segment
782,586,🟢 LOW,1.9,No Junction,20,2.15,23,Fri,0.1,MAXI-CAB,12.975241875,77.71082695499999,Monitor via CCTV. Spot check Fris.,Mahadevapura — Road Segment
783,264,🟢 LOW,1.9,No Junction,20,2.05,5,Wed,0.1,CAR,12.91423073,77.638220015,Monitor via CCTV. Spot check Weds.,HSR Layout — Road Segment
784,825,🟢 LOW,1.89,No Junction,15,2.2,23,Thu,0.0,SCOOTER,12.981943692797774,77.53259028279317,Monitor via CCTV. Spot check Thus.,Kamakshipalya — Road Segment
785,814,🟢 LOW,1.85,BTP184 - Lalbagh West Gate,18,2.0,2,Tue,0.0,CAR,12.95079661111111,77.58255997777778,Monitor via CCTV. Spot check Tues.,Lalbagh West Gate
786,748,🟢 LOW,1.85,BTP037 - KR Circle,18,2.0,1,Mon,0.3333333333333333,CAR,12.975185655555556,77.58850185555555,Monitor via CCTV. Spot check Mons.,KR Circle
787,766,🟢 LOW,1.84,No Junction,15,2.1333333333333333,22,Tue,0.3333333333333333,CAR,12.895000638525133,77.63601533016815,Monitor via CCTV. Spot check Tues.,Madiwala — Road Segment
788,830,🟢 LOW,1.84,No Junction,15,2.1333333333333333,23,Fri,0.3333333333333333,SCOOTER,12.987782753333333,77.60198943333333,Monitor via CCTV. Spot check Fris.,Shivajinagar — Road Segment
789,787,🟢 LOW,1.82,No Junction,29,2.0,5,Sun,0.7241379310344828,SCOOTER,12.909777310344827,77.51339066551724,Monitor via CCTV. Spot check Suns.,Kengeri — Road Segment
790,275,🟢 LOW,1.79,No Junction,19,2.0526315789473686,2,Thu,0.2105263157894736,CAR,12.904466980821804,77.70217076087535,Monitor via CCTV. Spot check Thus.,Bellandur — Road Segment
791,478,🟢 LOW,1.79,No Junction,19,2.0526315789473686,22,Mon,0.0526315789473684,CAR,13.007373942105264,77.69276296315789,Monitor via CCTV. Spot check Mons.,K.R. Pura — Road Segment
792,689,🟢 LOW,1.79,No Junction,19,2.0526315789473686,2,Sat,1.0,SCOOTER,12.884016868421051,77.59855579473685,Monitor via CCTV. Spot check Sats.,Hulimavu — Road Segment
793,370,🟢 LOW,1.79,No Junction,19,2.0526315789473686,23,Wed,0.2105263157894736,CAR,13.183993478947368,77.68681056315789,Monitor via CCTV. Spot check Weds.,Chikkajala — Road Segment
794,416,🟢 LOW,1.75,No Junction,28,2.0,5,Mon,0.0,SCOOTER,13.002025276103762,77.63276343941693,Monitor via CCTV. Spot check Mons.,Banaswadi — Road Segment
795,456,🟢 LOW,1.75,No Junction,28,2.0,0,Sun,0.5,CAR,12.9761672,77.61499777857144,Monitor via CCTV. Spot check Suns.,Halasur — Road Segment
796,794,🟢 LOW,1.73,"BTP099 - Cash Pharmacy, Residency Road",17,2.0,21,Thu,0.1764705882352941,CAR,12.970553158823533,77.59993327647058,Monitor via CCTV. Spot check Thus.,"Cash Pharmacy, Residency Road"
797,774,🟢 LOW,1.73,BTP091 - Sirsi Circle,17,2.0,21,Sat,1.0,CAR,12.961191088235294,77.5615527117647,Monitor via CCTV. Spot check Sats.,Sirsi Circle
798,599,🟢 LOW,1.73,"BTP011 - RR Kalyana Mantapa, Dr. Rajkumar Road",17,2.0,5,Sun,0.4705882352941176,CAR,12.99837568235294,77.55739791176471,Monitor via CCTV. Spot check Suns.,"RR Kalyana Mantapa, Dr. Rajkumar Road"
799,824,🟢 LOW,1.73,BTP166 - Coffee Board Junction,17,2.0,0,Mon,0.4117647058823529,SCOOTER,12.982729235294116,77.59548938235294,Monitor via CCTV. Spot check Mons.,Coffee Board Junction
800,477,🟢 LOW,1.73,BTP043 - Upparpet Junction,17,2.0,2,Tue,0.0588235294117647,SCOOTER,12.970758682352942,77.57419094117647,Monitor via CCTV. Spot check Tues.,Upparpet Junction
801,567,🟢 LOW,1.72,No Junction,18,2.1666666666666665,22,Tue,0.2222222222222222,CAR,13.0114763,77.56901553333334,Monitor via CCTV. Spot check Tues.,Malleshwaram — Road Segment
802,430,🟢 LOW,1.67,No Junction,27,2.0,23,Fri,0.0,SCOOTER,12.8392742,77.6778013,Monitor via CCTV. Spot check Fris.,Electronic City — Road Segment
803,407,🟢 LOW,1.67,No Junction,27,2.0,6,Mon,0.1111111111111111,PASSENGER AUTO,12.98733942528628,77.60388981845439,Monitor via CCTV. Spot check Mons.,Shivajinagar — Road Segment
804,818,🟢 LOW,1.67,No Junction,27,2.0,6,Wed,0.0,MOTOR CYCLE,12.971308955555555,77.61512482592592,Monitor via CCTV. Spot check Weds.,Halasur — Road Segment
805,692,🟢 LOW,1.62,No Junction,17,2.0588235294117645,1,Thu,0.2941176470588235,CAR,13.020452770588236,77.6566628647059,Monitor via CCTV. Spot check Thus.,Hennuru — Road Segment
806,802,🟢 LOW,1.62,No Junction,17,2.0588235294117645,6,Sun,0.8823529411764706,SCOOTER,13.013271911764704,77.69912302352941,Monitor via CCTV. Spot check Suns.,K.R. Pura — Road Segment
807,616,🟢 LOW,1.6,No Junction,26,2.0,0,Wed,0.0,CAR,12.921248711538462,77.66704248846153,Monitor via CCTV. Spot check Weds.,Bellandur — Road Segment
808,568,🟢 LOW,1.6,No Junction,26,2.0,23,Sun,0.3461538461538461,CAR,12.991840238461538,77.61159387692308,Monitor via CCTV. Spot check Suns.,Pulikeshinagar(F.Town) — Road Segment
809,695,🟢 LOW,1.58,BTP077 - Halasuru Gate Junction,16,2.0,2,Sun,0.4375,LGV,12.9671736375,77.58671293125,Monitor via CCTV. Spot check Suns.,Halasuru Gate Junction
810,777,🟢 LOW,1.58,BTP172 - Nanjappa Circle,16,2.0,0,Sun,0.8125,CAR,12.96246471875,77.59938794375,Monitor via CCTV. Spot check Suns.,Nanjappa Circle
811,700,🟢 LOW,1.58,BTP106 - VV Puram College,16,2.0,21,Tue,0.25,CAR,12.95489913125,77.573831125,Monitor via CCTV. Spot check Tues.,VV Puram College
812,819,🟢 LOW,1.52,No Junction,25,2.0,22,Fri,0.0,MAXI-CAB,13.119825092,77.610060612,Monitor via CCTV. Spot check Fris.,Yelahanka — Road Segment
813,790,🟢 LOW,1.52,No Junction,25,2.0,21,Wed,0.0,CAR,13.014144808,77.491442752,Monitor via CCTV. Spot check Weds.,Kamakshipalya — Road Segment
814,542,🟢 LOW,1.52,No Junction,25,2.0,21,Wed,0.2,CAR,13.032348192,77.563886676,Monitor via CCTV. Spot check Weds.,Yeshwanthpura — Road Segment
815,654,🟢 LOW,1.52,No Junction,25,2.0,5,Sun,0.56,SCOOTER,13.098055592,77.584407652,Monitor via CCTV. Spot check Suns.,Yelahanka — Road Segment
816,677,🟢 LOW,1.49,No Junction,16,2.0625,23,Fri,0.25,MAXI-CAB,12.92312046875,77.671035725,Monitor via CCTV. Spot check Fris.,Bellandur — Road Segment
817,712,🟢 LOW,1.46,No Junction,24,2.0,4,Mon,0.25,CAR,12.933497583333333,77.62293753333334,Monitor via CCTV. Spot check Mons.,Adugodi — Road Segment
818,552,🟢 LOW,1.46,No Junction,24,2.0,0,Thu,0.3333333333333333,CAR,12.927055854166667,77.62080535,Monitor via CCTV. Spot check Thus.,Madiwala — Road Segment
819,865,🟢 LOW,1.38,BTP052 - CID Carlton House Junction,15,2.0,2,Sat,0.4666666666666667,CAR,12.979131946666666,77.58741597333332,Monitor via CCTV. Spot check Sats.,CID Carlton House Junction
820,686,🟢 LOW,1.38,"BTP117 - 9th Cross, Kanakapura Road",15,2.0,21,Sat,0.8666666666666667,CAR,12.91357766,77.57245376666667,Monitor via CCTV. Spot check Sats.,"9th Cross, Kanakapura Road"
821,864,🟢 LOW,1.38,BTP120 - Lalbagh Main Gate Junction,15,2.0,4,Mon,0.0,CAR,12.952607733333334,77.58336831333334,Monitor via CCTV. Spot check Mons.,Lalbagh Main Gate Junction
822,783,🟢 LOW,1.38,BTP167 - JC Road Junction,15,2.0,2,Fri,0.4666666666666667,SCOOTER,12.9568948,77.58066724,Monitor via CCTV. Spot check Fris.,JC Road Junction
823,708,🟢 LOW,1.38,BTP104 - Medical College Circle,15,2.0,21,Thu,0.2666666666666666,PASSENGER AUTO,12.95983584,77.57420552,Monitor via CCTV. Spot check Thus.,Medical College Circle
824,621,🟢 LOW,1.38,"BTP102 - BMTC Junction, KH Road",15,2.0,6,Mon,0.2,CAR,12.957949893333334,77.59290078000001,Monitor via CCTV. Spot check Mons.,"BMTC Junction, KH Road"
825,637,🟢 LOW,1.34,No Junction,15,2.066666666666667,6,Sun,0.8666666666666667,CAR,12.974792053333337,77.60541928666666,Monitor via CCTV. Spot check Suns.,Cubbon Park — Road Segment
826,738,🟢 LOW,1.34,No Junction,15,2.066666666666667,21,Mon,0.0,SCOOTER,12.991006266666666,77.5723879,Monitor via CCTV. Spot check Mons.,Sheshadripuram — Road Segment
827,609,🟢 LOW,1.29,No Junction,22,2.0,23,Wed,0.1363636363636363,CAR,13.184286495454543,77.69018176818182,Monitor via CCTV. Spot check Weds.,Chikkajala — Road Segment
828,581,🟢 LOW,1.29,No Junction,22,2.0,6,Tue,0.4090909090909091,CAR,12.981132113636365,77.61577657727273,Monitor via CCTV. Spot check Tues.,Halasur — Road Segment
829,808,🟢 LOW,1.29,No Junction,22,2.0,2,Sat,0.5454545454545454,SCOOTER,12.967001440909089,77.71406359545455,Monitor via CCTV. Spot check Sats.,HAL Old Airport — Road Segment
830,324,🟢 LOW,1.29,No Junction,22,2.0,23,Mon,0.0,CAR,13.184057059090907,77.68951003181819,Monitor via CCTV. Spot check Mons.,Chikkajala — Road Segment
831,525,🟢 LOW,1.29,No Junction,22,2.0,3,Tue,0.3636363636363636,PASSENGER AUTO,12.987219513636363,77.56788015000001,Monitor via CCTV. Spot check Tues.,Sheshadripuram — Road Segment
832,797,🟢 LOW,1.24,BTP042 - Minsk Square Junction (CTO),13,2.0,23,Thu,0.0,SCOOTER,12.980616646153846,77.59791574615384,Monitor via CCTV. Spot check Thus.,Minsk Square Junction (CTO)
833,503,🟢 LOW,1.19,No Junction,21,2.0,3,Mon,0.1904761904761904,CAR,13.098525047619049,77.57349396666666,Monitor via CCTV. Spot check Mons.,Yelahanka — Road Segment
834,604,🟢 LOW,1.19,No Junction,21,2.0,5,Mon,0.0,MOTOR CYCLE,13.054624123809525,77.76320342857143,Monitor via CCTV. Spot check Mons.,K.R. Pura — Road Segment
835,647,🟢 LOW,1.19,No Junction,21,2.0,5,Thu,0.0952380952380952,CAR,13.02834507142857,77.58097657619048,Monitor via CCTV. Spot check Thus.,Kodigehalli — Road Segment
836,509,🟢 LOW,1.19,No Junction,21,2.0,5,Wed,0.0476190476190476,SCOOTER,13.010809804761903,77.59514176190476,Monitor via CCTV. Spot check Weds.,R.T. Nagar — Road Segment
837,618,🟢 LOW,1.1,No Junction,20,2.0,23,Wed,0.2,CAR,12.97386241,77.612468755,Monitor via CCTV. Spot check Weds.,Ashok Nagar — Road Segment
838,746,🟢 LOW,1.1,No Junction,20,2.0,2,Sat,0.65,SCOOTER,12.998014895,77.581443035,Monitor via CCTV. Spot check Sats.,Sadashivanagar — Road Segment
839,867,🟢 LOW,1.1,No Junction,20,2.0,2,Wed,0.0,SCOOTER,13.00059401,77.621780065,Monitor via CCTV. Spot check Weds.,Pulikeshinagar(F.Town) — Road Segment
840,834,🟢 LOW,0.96,No Junction,19,2.0,22,Mon,0.0,MOTOR CYCLE,12.938106747368424,77.62135861052631,Monitor via CCTV. Spot check Mons.,Adugodi — Road Segment
841,828,🟢 LOW,0.96,No Junction,19,2.0,23,Tue,0.0,SCOOTER,13.085203484210528,77.48646901578948,Monitor via CCTV. Spot check Tues.,Chikkabanavara — Road Segment
842,807,🟢 LOW,0.96,No Junction,19,2.0,5,Tue,0.0,SCOOTER,12.99789997368421,77.55862505263158,Monitor via CCTV. Spot check Tues.,Rajajinagar — Road Segment
843,117,🟢 LOW,0.96,No Junction,19,2.0,22,Mon,0.2105263157894736,CAR,13.037045415789471,77.62338524210527,Monitor via CCTV. Spot check Mons.,K.G. Halli — Road Segment
844,793,🟢 LOW,0.96,No Junction,19,2.0,0,Wed,0.1578947368421052,CAR,13.032634084210526,77.6240546368421,Monitor via CCTV. Spot check Weds.,K.G. Halli — Road Segment
845,693,🟢 LOW,0.96,No Junction,19,2.0,6,Sat,0.9473684210526316,MOTOR CYCLE,12.884346019359088,77.59796488333102,Monitor via CCTV. Spot check Sats.,Hulimavu — Road Segment
846,845,🟢 LOW,0.96,No Junction,19,2.0,5,Mon,0.0,MOTOR CYCLE,13.05450805263158,77.76262213157895,Monitor via CCTV. Spot check Mons.,K.R. Pura — Road Segment
847,539,🟢 LOW,0.96,No Junction,19,2.0,21,Fri,0.0,CAR,13.0473593,77.5716750263158,Monitor via CCTV. Spot check Fris.,Kodigehalli — Road Segment
848,292,🟢 LOW,0.85,No Junction,18,2.0,6,Tue,0.2222222222222222,MOPED,12.939435866666669,77.49302207222223,Monitor via CCTV. Spot check Tues.,Jnanabharathi — Road Segment
849,249,🟢 LOW,0.85,No Junction,18,2.0,3,Wed,0.1666666666666666,CAR,13.037655461111113,77.53542484444444,Monitor via CCTV. Spot check Weds.,Jalahalli — Road Segment
850,656,🟢 LOW,0.73,No Junction,17,2.0,4,Sat,0.4117647058823529,CAR,12.926067788235295,77.61799315294118,Monitor via CCTV. Spot check Sats.,Madiwala — Road Segment
851,811,🟢 LOW,0.73,No Junction,17,2.0,23,Sun,0.7058823529411765,PASSENGER AUTO,13.001884276470587,77.56892850588235,Monitor via CCTV. Spot check Suns.,Malleshwaram — Road Segment
852,856,🟢 LOW,0.73,No Junction,17,2.0,0,Fri,0.2941176470588235,SCOOTER,12.952764047058825,77.61940474705882,Monitor via CCTV. Spot check Fris.,Ashok Nagar — Road Segment
853,680,🟢 LOW,0.73,No Junction,17,2.0,0,Fri,0.0,MAXI-CAB,12.975993152941175,77.71048051176471,Monitor via CCTV. Spot check Fris.,Mahadevapura — Road Segment
854,785,🟢 LOW,0.58,No Junction,16,2.0,22,Sun,0.875,SCOOTER,12.98700105,77.5206735,Monitor via CCTV. Spot check Suns.,Kamakshipalya — Road Segment
855,527,🟢 LOW,0.58,No Junction,16,2.0,23,Sun,0.4375,CAR,12.97339410625,77.62632811875,Monitor via CCTV. Spot check Suns.,Halasur — Road Segment
856,652,🟢 LOW,0.58,No Junction,16,2.0,1,Mon,0.0625,CAR,12.93130419375,77.6231521375,Monitor via CCTV. Spot check Mons.,Adugodi — Road Segment
857,300,🟢 LOW,0.58,No Junction,16,2.0,5,Sun,0.8125,MAXI-CAB,12.900171275,77.64704269375,Monitor via CCTV. Spot check Suns.,HSR Layout — Road Segment
858,619,🟢 LOW,0.38,No Junction,15,2.0,1,Mon,0.0,CAR,12.939174406666666,77.52302777333333,Monitor via CCTV. Spot check Mons.,Byatarayanapura — Road Segment
859,734,🟢 LOW,0.38,No Junction,15,2.0,21,Sun,0.6,CAR,13.031663233333337,77.62279828666667,Monitor via CCTV. Spot check Suns.,K.G. Halli — Road Segment
860,742,🟢 LOW,0.38,No Junction,15,2.0,21,Wed,0.0,MOTOR CYCLE,12.96464548,77.71598118,Monitor via CCTV. Spot check Weds.,HAL Old Airport — Road Segment
861,702,🟢 LOW,0.38,No Junction,15,2.0,22,Sat,1.0,PRIVATE BUS,12.884524457438497,77.60199120637351,Monitor via CCTV. Spot check Sats.,Hulimavu — Road Segment
862,844,🟢 LOW,0.38,No Junction,15,2.0,5,Sat,0.9333333333333332,SCOOTER,13.0271057,77.54214563333333,Monitor via CCTV. Spot check Sats.,Yeshwanthpura — Road Segment
863,563,🟢 LOW,0.38,No Junction,15,2.0,0,Tue,0.2,CAR,12.996305253333333,77.56407814666666,Monitor via CCTV. Spot check Tues.,Sheshadripuram — Road Segment
864,588,🟢 LOW,0.38,No Junction,15,2.0,0,Thu,0.2666666666666666,TEMPO,13.04089812,77.61748208,Monitor via CCTV. Spot check Thus.,Hennuru — Road Segment
865,796,🟢 LOW,0.38,No Junction,15,2.0,2,Fri,0.3333333333333333,CAR,12.979129786666666,77.64331794666667,Monitor via CCTV. Spot check Fris.,Jeevanbheemanagar — Road Segment
866,855,🟢 LOW,0.38,No Junction,15,2.0,3,Sun,0.6666666666666666,CAR,12.979094393333334,77.64192047333333,Monitor via CCTV. Spot check Suns.,Jeevanbheemanagar — Road Segment
867,816,🟢 LOW,0.38,No Junction,15,2.0,22,Tue,0.0,MOTOR CYCLE,13.086951506666669,77.63520186666666,Monitor via CCTV. Spot check Tues.,Hennuru — Road Segment
868,615,🟢 LOW,0.38,No Junction,15,2.0,21,Thu,0.2,SCOOTER,13.00058402,77.61995716666667,Monitor via CCTV. Spot check Thus.,Pulikeshinagar(F.Town) — Road Segment
869,853,🟢 LOW,0.2,No Junction,7,2.0,6,Sun,0.5714285714285714,SCOOTER,13.025241585714284,77.59306074285713,Monitor via CCTV. Spot check Suns.,R.T. Nagar — Road Segment
